User_ID,User_Type,Start_Location,Temperature_C,Route_Preference,Hydration_Stops_Clicked,Premium_Plan_Purchased,Cooling_Kit_Revenue_AED,App_Rating
11574,Leisure Resident,Jumeirah,41,Metro-Taxi Combo,2,0,45.0,4
11575,Tourist,Deira,48,Indoor Shortcut,1,0,,4
11576,Tourist,Jumeirah,42,Metro-Taxi Combo,2,0,,5
11577,Tourist,Marina,33,Shaded Walking,3,0,,5
11578,Daily Commuter,Downtown Dubai,35,Metro-Taxi Combo,3,1,,3
11579,Daily Commuter,Marina,32,Metro-Taxi Combo,0,1,,-1
11580,Daily Commuter,Jumeirah,46,Indoor Shortcut,1,0,,5
11581,Tourist,Deira,44,Metro-Taxi Combo,4,1,,4
11582,Daily Commuter,Deira,39,Indoor Shortcut,3,1,,4
11583,Daily Commuter,Jumeirah,35,Indoor Shortcut,1,1,,5
11584,Daily Commuter,Deira,41,Shaded Walking,0,0,,5
11585,Leisure Resident,DIFC,36,Shaded Walking,4,0,,4
11586,Tourist,Downtown Dubai,47,Shaded Walking,1,0,,4
11587,Daily Commuter,Downtown Dubai,32,Shaded Walking,3,0,,4
11588,Daily Commuter,Downtown Dubai,43,Indoor Shortcut,1,0,,5
11589,Daily Commuter,Deira,33,Metro-Taxi Combo,2,0,45.0,4
11590,Daily Commuter,Deira,39,Shaded Walking,4,0,,3
11591,Daily Commuter,Marina,47,Shaded Walking,1,0,,5
11592,Leisure Resident,Marina,36,Shaded Walking,4,1,,5
11593,Tourist,Downtown Dubai,44,Metro-Taxi Combo,2,1,,5
11594,Tourist,DIFC,34,Shaded Walking,3,1,,4
11595,Daily Commuter,Marina,39,Metro-Taxi Combo,4,0,,4
11596,Daily Commuter,Marina,43,Indoor Shortcut,5,0,,4
11597,Tourist,Deira,33,Indoor Shortcut,1,0,,5
11598,Tourist,DIFC,42,Indoor Shortcut,2,0,,5
11599,Tourist,Downtown Dubai,43,Metro-Taxi Combo,3,0,,4
11600,Leisure Resident,Marina,44,Shaded Walking,0,0,,4
11601,Tourist,DIFC,36,Shaded Walking,1,0,,5
11602,Tourist,DIFC,43,Shaded Walking,2,0,45.0,5
11603,Tourist,Downtown Dubai,33,Shaded Walking,0,0,,4
11604,Daily Commuter,DIFC,36,Shaded Walking,2,1,,5
11605,Tourist,DIFC,38,Metro-Taxi Combo,4,0,,5
11606,Daily Commuter,DIFC,43,Indoor Shortcut,3,0,,5
11607,Tourist,Marina,47,Shaded Walking,2,1,,5
11608,Leisure Resident,Downtown Dubai,39,Indoor Shortcut,4,0,,5
11609,Tourist,DIFC,40,Metro-Taxi Combo,3,0,45.0,5
11610,Daily Commuter,DIFC,46,Metro-Taxi Combo,0,0,,5
11611,Leisure Resident,Marina,36,Shaded Walking,2,0,75.0,4
11612,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,5,1,45.0,4
11613,Daily Commuter,Deira,36,Indoor Shortcut,1,0,,5
11614,Tourist,Marina,42,Shaded Walking,2,0,45.0,5
11615,Tourist,Downtown Dubai,41,Shaded Walking,2,0,,5
11616,Daily Commuter,DIFC,44,Indoor Shortcut,2,1,,3
11617,Leisure Resident,Downtown Dubai,40,Shaded Walking,1,0,,5
11618,Daily Commuter,Downtown Dubai,45,Shaded Walking,2,0,45.0,3
11619,Daily Commuter,Downtown Dubai,46,Indoor Shortcut,0,0,,5
11620,Daily Commuter,Deira,41,Shaded Walking,0,0,,4
11621,Daily Commuter,Downtown Dubai,38,Shaded Walking,0,0,,3
11622,Tourist,Deira,39,Indoor Shortcut,2,0,,1
11623,Daily Commuter,DIFC,34,Metro-Taxi Combo,5,0,,5
11624,Leisure Resident,Deira,46,Indoor Shortcut,3,0,,4
11625,Tourist,DIFC,47,Shaded Walking,4,0,,3
11626,Daily Commuter,DIFC,35,Indoor Shortcut,1,1,45.0,4
11627,Tourist,Deira,37,Shaded Walking,2,0,,4
11628,Daily Commuter,Marina,32,Shaded Walking,3,0,,5
11629,Tourist,Jumeirah,35,Indoor Shortcut,2,0,,4
11630,Daily Commuter,Downtown Dubai,42,Shaded Walking,3,0,,4
11631,Daily Commuter,Jumeirah,43,Metro-Taxi Combo,5,0,45.0,5
11632,Tourist,Downtown Dubai,36,Shaded Walking,3,0,,5
11633,Daily Commuter,Downtown Dubai,47,Indoor Shortcut,1,0,,5
11634,Daily Commuter,DIFC,44,Metro-Taxi Combo,2,0,,5
11635,Leisure Resident,Downtown Dubai,44,Metro-Taxi Combo,1,0,,5
11636,Tourist,Downtown Dubai,48,Shaded Walking,2,0,45.0,4
11637,Daily Commuter,Deira,38,Indoor Shortcut,1,0,,-1
11638,Tourist,Jumeirah,39,Shaded Walking,2,0,,5
11639,Leisure Resident,Deira,44,Shaded Walking,1,0,,5
11640,Leisure Resident,Downtown Dubai,47,Indoor Shortcut,3,0,,5
11641,Daily Commuter,DIFC,35,Indoor Shortcut,3,1,,5
11642,Leisure Resident,Deira,39,Shaded Walking,3,0,45.0,3
11643,Daily Commuter,Deira,47,Metro-Taxi Combo,0,0,,4
11644,Daily Commuter,Marina,41,Shaded Walking,0,0,,5
11645,Tourist,Downtown Dubai,43,Metro-Taxi Combo,1,1,,5
11646,Daily Commuter,DIFC,43,Shaded Walking,1,0,,4
11647,Tourist,Deira,36,Indoor Shortcut,4,0,,5
11648,Leisure Resident,Deira,47,Metro-Taxi Combo,1,0,45.0,5
11649,Daily Commuter,DIFC,32,Indoor Shortcut,2,0,,1
11650,Daily Commuter,Downtown Dubai,40,Indoor Shortcut,1,0,,5
11651,Tourist,Marina,43,Indoor Shortcut,2,0,45.0,5
11652,Tourist,Deira,36,Indoor Shortcut,0,1,,4
11653,Tourist,Marina,34,Indoor Shortcut,4,0,,5
11654,Daily Commuter,Jumeirah,36,Shaded Walking,2,1,,4
11655,Tourist,Downtown Dubai,33,Metro-Taxi Combo,0,0,,4
11656,Leisure Resident,Jumeirah,45,Shaded Walking,2,0,,3
11657,Daily Commuter,Jumeirah,33,Shaded Walking,3,0,,5
11658,Tourist,Jumeirah,44,Shaded Walking,2,0,,4
11659,Daily Commuter,Downtown Dubai,38,Indoor Shortcut,2,1,,4
11660,Daily Commuter,Downtown Dubai,41,Shaded Walking,2,0,45.0,5
11661,Daily Commuter,DIFC,44,Metro-Taxi Combo,0,1,,1
11662,Daily Commuter,Marina,47,Shaded Walking,0,1,,5
11663,Leisure Resident,Marina,45,Indoor Shortcut,1,0,,5
11664,Daily Commuter,DIFC,42,Metro-Taxi Combo,3,1,,-1
11665,Leisure Resident,DIFC,41,Metro-Taxi Combo,4,0,,5
11666,Leisure Resident,Jumeirah,37,Metro-Taxi Combo,2,0,,3
11667,Tourist,DIFC,35,Metro-Taxi Combo,2,1,,3
11668,Leisure Resident,Deira,32,Shaded Walking,2,1,,5
11669,Tourist,Marina,38,Indoor Shortcut,0,0,,5
11670,Leisure Resident,DIFC,40,Metro-Taxi Combo,0,0,,4
11671,Daily Commuter,Deira,39,Metro-Taxi Combo,0,0,,5
11672,Leisure Resident,Deira,36,Indoor Shortcut,0,0,,4
11673,Leisure Resident,Deira,41,Shaded Walking,1,0,,5
11674,Leisure Resident,Deira,42,Metro-Taxi Combo,2,0,,5
11675,Daily Commuter,Jumeirah,46,Shaded Walking,3,0,,-1
11676,Tourist,Deira,37,Shaded Walking,6,0,,5
11677,Tourist,Jumeirah,46,Shaded Walking,3,0,,5
11678,Daily Commuter,Jumeirah,36,Shaded Walking,2,0,,4
11679,Tourist,Deira,41,Metro-Taxi Combo,2,0,,5
11680,Daily Commuter,Marina,43,Metro-Taxi Combo,0,0,,5
11681,Tourist,Deira,35,Shaded Walking,1,0,,5
11682,Leisure Resident,Deira,47,Shaded Walking,2,0,,5
11683,Daily Commuter,Deira,39,Indoor Shortcut,1,0,,3
11684,Leisure Resident,Marina,35,Indoor Shortcut,1,0,,5
11685,Tourist,Downtown Dubai,43,Indoor Shortcut,0,1,,5
11686,Leisure Resident,Downtown Dubai,33,Metro-Taxi Combo,0,0,,4
11687,Leisure Resident,Jumeirah,35,Indoor Shortcut,3,0,,4
11688,Daily Commuter,Jumeirah,36,Metro-Taxi Combo,1,0,,5
11689,Daily Commuter,Marina,34,Metro-Taxi Combo,1,1,,4
11690,Daily Commuter,DIFC,40,Metro-Taxi Combo,4,0,,4
11691,Tourist,Downtown Dubai,42,Metro-Taxi Combo,3,1,,3
11692,Daily Commuter,Jumeirah,34,Indoor Shortcut,2,0,,5
11693,Daily Commuter,Downtown Dubai,33,Shaded Walking,5,0,,5
11694,Tourist,Marina,40,Shaded Walking,2,1,,1
11695,Daily Commuter,Marina,45,Shaded Walking,1,0,,5
11696,Tourist,DIFC,35,Indoor Shortcut,4,0,,5
11697,Tourist,DIFC,40,Shaded Walking,4,0,,1
11698,Tourist,Marina,44,Indoor Shortcut,4,0,,4
11699,Leisure Resident,Jumeirah,46,Indoor Shortcut,3,0,,5
11700,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,1,0,,4
11701,Leisure Resident,Deira,47,Shaded Walking,3,0,,5
11702,Daily Commuter,DIFC,43,Shaded Walking,0,0,,4
11703,Tourist,Deira,36,Shaded Walking,0,0,,4
11704,Daily Commuter,Jumeirah,33,Metro-Taxi Combo,4,1,,5
11705,Daily Commuter,DIFC,41,Indoor Shortcut,5,0,,4
11706,Tourist,Deira,32,Metro-Taxi Combo,2,0,45.0,5
11707,Daily Commuter,Jumeirah,38,Indoor Shortcut,1,0,,3
11708,Tourist,Downtown Dubai,48,Shaded Walking,1,0,,4
11709,Daily Commuter,Jumeirah,47,Indoor Shortcut,1,0,,4
11710,Daily Commuter,DIFC,34,Indoor Shortcut,3,0,,4
11711,Tourist,Marina,45,Metro-Taxi Combo,0,0,,4
11712,Tourist,Downtown Dubai,41,Indoor Shortcut,2,0,,4
11713,Daily Commuter,Deira,38,Shaded Walking,0,0,,5
11714,Daily Commuter,DIFC,48,Indoor Shortcut,2,0,45.0,5
11715,Tourist,Marina,37,Indoor Shortcut,0,0,,3
11716,Leisure Resident,Jumeirah,35,Indoor Shortcut,5,0,45.0,5
11717,Tourist,Marina,48,Metro-Taxi Combo,2,0,,4
11718,Daily Commuter,DIFC,40,Indoor Shortcut,2,0,,4
11719,Leisure Resident,DIFC,35,Indoor Shortcut,7,1,,5
11720,Tourist,Marina,38,Metro-Taxi Combo,1,0,,4
11721,Tourist,Jumeirah,33,Metro-Taxi Combo,3,0,,4
11722,Tourist,Marina,48,Metro-Taxi Combo,0,0,45.0,3
11723,Tourist,DIFC,39,Metro-Taxi Combo,1,0,,5
11724,Tourist,DIFC,46,Shaded Walking,2,0,,5
11725,Daily Commuter,Deira,46,Shaded Walking,1,1,,3
11726,Tourist,Deira,39,Indoor Shortcut,2,0,,4
11727,Daily Commuter,Downtown Dubai,47,Shaded Walking,0,0,45.0,5
11728,Leisure Resident,DIFC,42,Indoor Shortcut,1,0,,5
11729,Leisure Resident,Deira,33,Shaded Walking,0,0,,3
11730,Daily Commuter,Marina,48,Metro-Taxi Combo,4,0,,4
11731,Tourist,Jumeirah,47,Metro-Taxi Combo,2,0,,4
11732,Daily Commuter,Marina,46,Shaded Walking,1,0,,5
11733,Daily Commuter,Jumeirah,44,Shaded Walking,0,0,,5
11734,Daily Commuter,Deira,46,Indoor Shortcut,8,1,,4
11735,Tourist,Downtown Dubai,35,Indoor Shortcut,1,0,,4
11736,Leisure Resident,Marina,47,Indoor Shortcut,3,0,,5
11737,Daily Commuter,Marina,43,Metro-Taxi Combo,2,0,,5
11738,Tourist,Marina,35,Metro-Taxi Combo,1,0,45.0,5
11739,Daily Commuter,Jumeirah,34,Metro-Taxi Combo,1,0,,4
11740,Daily Commuter,Deira,48,Metro-Taxi Combo,4,0,,5
11741,Leisure Resident,Marina,48,Indoor Shortcut,1,0,,5
11742,Daily Commuter,Marina,43,Metro-Taxi Combo,1,1,,4
11743,Daily Commuter,Downtown Dubai,35,Metro-Taxi Combo,2,0,,-1
11744,Tourist,Downtown Dubai,43,Metro-Taxi Combo,2,1,45.0,5
11745,Daily Commuter,Deira,46,Metro-Taxi Combo,0,0,,5
11746,Daily Commuter,Deira,47,Shaded Walking,2,1,,5
11747,Tourist,DIFC,36,Indoor Shortcut,1,0,,4
11748,Tourist,Downtown Dubai,46,Indoor Shortcut,3,1,,4
11749,Daily Commuter,DIFC,48,Metro-Taxi Combo,1,0,,4
11750,Tourist,Jumeirah,36,Shaded Walking,2,0,,5
11751,Daily Commuter,DIFC,44,Indoor Shortcut,6,0,,4
11752,Tourist,Marina,44,Indoor Shortcut,3,0,45.0,5
11753,Tourist,DIFC,45,Metro-Taxi Combo,0,0,,3
11754,Tourist,Deira,35,Metro-Taxi Combo,2,0,,5
11755,Leisure Resident,Jumeirah,35,Indoor Shortcut,4,1,,5
11756,Leisure Resident,Marina,44,Indoor Shortcut,0,0,45.0,5
11757,Leisure Resident,DIFC,43,Shaded Walking,3,0,,5
11758,Daily Commuter,Jumeirah,38,Indoor Shortcut,2,0,,-1
11759,Tourist,Jumeirah,43,Indoor Shortcut,3,0,75.0,3
11760,Daily Commuter,Marina,35,Metro-Taxi Combo,2,0,,3
11761,Daily Commuter,DIFC,33,Indoor Shortcut,3,0,,3
11762,Leisure Resident,Jumeirah,33,Metro-Taxi Combo,1,0,,5
11763,Tourist,Jumeirah,36,Indoor Shortcut,3,0,,4
11764,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,1,1,,5
11765,Tourist,Jumeirah,41,Indoor Shortcut,5,0,,4
11766,Tourist,Downtown Dubai,40,Shaded Walking,0,1,,5
11767,Daily Commuter,DIFC,44,Metro-Taxi Combo,6,0,,5
11768,Daily Commuter,DIFC,38,Shaded Walking,3,0,,5
11769,Daily Commuter,DIFC,36,Indoor Shortcut,2,0,,5
11770,Daily Commuter,Deira,41,Shaded Walking,3,0,,3
11771,Daily Commuter,DIFC,41,Metro-Taxi Combo,1,0,75.0,4
11772,Daily Commuter,Jumeirah,37,Indoor Shortcut,3,0,,5
11773,Leisure Resident,Marina,39,Shaded Walking,1,0,,4
11774,Leisure Resident,Downtown Dubai,32,Shaded Walking,2,1,,5
11775,Daily Commuter,Deira,48,Metro-Taxi Combo,2,0,,5
11776,Tourist,DIFC,38,Shaded Walking,1,0,,5
11777,Daily Commuter,DIFC,45,Metro-Taxi Combo,2,0,,4
11778,Daily Commuter,Marina,48,Indoor Shortcut,2,0,,5
11779,Tourist,Marina,40,Indoor Shortcut,2,0,,4
11780,Leisure Resident,Deira,48,Shaded Walking,5,0,,4
11781,Tourist,Downtown Dubai,36,Indoor Shortcut,1,0,75.0,4
11782,Leisure Resident,DIFC,39,Indoor Shortcut,0,0,,3
11783,Daily Commuter,Deira,37,Shaded Walking,4,0,,4
11784,Daily Commuter,Jumeirah,42,Indoor Shortcut,4,0,,4
11785,Daily Commuter,Jumeirah,35,Shaded Walking,3,0,,5
11786,Leisure Resident,Deira,32,Metro-Taxi Combo,4,0,,4
11787,Daily Commuter,DIFC,44,Metro-Taxi Combo,2,0,,5
11788,Daily Commuter,Deira,45,Metro-Taxi Combo,0,0,,4
11789,Tourist,DIFC,32,Shaded Walking,0,0,,4
11790,Daily Commuter,Marina,42,Shaded Walking,3,0,75.0,5
11791,Tourist,Deira,48,Indoor Shortcut,4,0,,5
11792,Daily Commuter,DIFC,35,Indoor Shortcut,2,0,,2
11793,Daily Commuter,Deira,43,Indoor Shortcut,0,0,,4
11794,Daily Commuter,Deira,41,Indoor Shortcut,0,1,,4
11795,Tourist,DIFC,37,Indoor Shortcut,1,0,,4
11796,Tourist,DIFC,32,Shaded Walking,1,0,,5
11797,Daily Commuter,Downtown Dubai,38,Shaded Walking,2,0,,5
11798,Tourist,Deira,47,Metro-Taxi Combo,0,0,,4
11799,Tourist,Jumeirah,45,Metro-Taxi Combo,0,0,,5
11800,Tourist,Deira,37,Metro-Taxi Combo,1,0,,4
11801,Leisure Resident,Deira,36,Metro-Taxi Combo,2,0,,5
11802,Daily Commuter,DIFC,46,Shaded Walking,1,0,45.0,5
11803,Daily Commuter,Deira,37,Shaded Walking,4,0,,5
11804,Tourist,Deira,32,Shaded Walking,2,0,,4
11805,Tourist,Jumeirah,32,Indoor Shortcut,3,0,,5
11806,Daily Commuter,DIFC,44,Indoor Shortcut,2,0,,4
11807,Daily Commuter,Deira,34,Metro-Taxi Combo,3,0,,5
11808,Tourist,Marina,41,Indoor Shortcut,0,0,,4
11809,Tourist,Downtown Dubai,34,Shaded Walking,4,0,45.0,4
11810,Tourist,Jumeirah,40,Metro-Taxi Combo,2,0,,5
11811,Daily Commuter,Deira,39,Metro-Taxi Combo,2,0,45.0,3
11812,Daily Commuter,Marina,34,Indoor Shortcut,1,0,,5
11813,Tourist,Deira,44,Metro-Taxi Combo,2,1,,5
11814,Tourist,Deira,37,Indoor Shortcut,1,0,,5
11815,Tourist,DIFC,44,Indoor Shortcut,1,0,,4
11816,Leisure Resident,DIFC,43,Metro-Taxi Combo,0,0,,4
11817,Tourist,DIFC,44,Indoor Shortcut,3,0,,-1
11818,Daily Commuter,Marina,33,Indoor Shortcut,5,0,,3
11819,Daily Commuter,Deira,47,Indoor Shortcut,2,0,,5
11820,Daily Commuter,Downtown Dubai,37,Indoor Shortcut,1,0,,5
11821,Tourist,Jumeirah,44,Metro-Taxi Combo,0,1,,5
11822,Tourist,DIFC,48,Shaded Walking,1,0,45.0,5
11823,Daily Commuter,DIFC,40,Shaded Walking,2,1,,5
11824,Daily Commuter,Deira,48,Indoor Shortcut,0,0,,3
11825,Daily Commuter,Deira,33,Indoor Shortcut,2,0,,4
11826,Daily Commuter,Marina,38,Indoor Shortcut,1,0,,3
11827,Tourist,Marina,41,Shaded Walking,1,1,,5
11828,Leisure Resident,DIFC,41,Indoor Shortcut,5,0,,5
11829,Daily Commuter,Deira,40,Metro-Taxi Combo,0,0,,5
11830,Tourist,Downtown Dubai,48,Metro-Taxi Combo,2,0,,5
11831,Leisure Resident,Jumeirah,46,Metro-Taxi Combo,0,0,,5
11832,Daily Commuter,Deira,33,Shaded Walking,0,0,,3
11833,Daily Commuter,Deira,35,Indoor Shortcut,0,0,,4
11834,Daily Commuter,Marina,48,Indoor Shortcut,3,0,,3
11835,Leisure Resident,Jumeirah,36,Indoor Shortcut,4,0,,5
11836,Daily Commuter,DIFC,38,Shaded Walking,4,0,75.0,4
11837,Tourist,Deira,38,Shaded Walking,1,0,,5
11838,Tourist,DIFC,48,Shaded Walking,2,0,,5
11839,Leisure Resident,Deira,38,Shaded Walking,2,0,,4
11840,Tourist,DIFC,35,Metro-Taxi Combo,1,1,45.0,3
11841,Daily Commuter,Jumeirah,39,Shaded Walking,3,0,,4
11842,Daily Commuter,Marina,44,Shaded Walking,3,0,,4
11843,Daily Commuter,Jumeirah,35,Shaded Walking,2,1,,5
11844,Daily Commuter,Downtown Dubai,37,Indoor Shortcut,1,0,,3
11845,Leisure Resident,Marina,36,Indoor Shortcut,3,0,,5
11846,Tourist,Jumeirah,43,Indoor Shortcut,0,0,,5
11847,Tourist,Downtown Dubai,35,Metro-Taxi Combo,3,0,,4
11848,Tourist,Deira,40,Metro-Taxi Combo,2,0,,5
11849,Leisure Resident,Deira,35,Shaded Walking,1,0,,5
11850,Daily Commuter,DIFC,45,Indoor Shortcut,3,0,45.0,5
11851,Tourist,Marina,36,Metro-Taxi Combo,3,1,,4
11852,Leisure Resident,Deira,41,Indoor Shortcut,2,0,,4
11853,Leisure Resident,Marina,43,Metro-Taxi Combo,3,0,,4
11854,Leisure Resident,Deira,48,Metro-Taxi Combo,2,0,,4
11855,Leisure Resident,DIFC,42,Shaded Walking,1,0,,5
11856,Tourist,Jumeirah,34,Shaded Walking,3,0,,5
11857,Daily Commuter,DIFC,48,Metro-Taxi Combo,1,0,45.0,5
11858,Daily Commuter,Downtown Dubai,32,Shaded Walking,2,0,,3
11859,Leisure Resident,Deira,46,Metro-Taxi Combo,2,0,,1
11860,Daily Commuter,Downtown Dubai,40,Metro-Taxi Combo,4,0,,5
11861,Daily Commuter,Downtown Dubai,46,Indoor Shortcut,1,0,,4
11862,Daily Commuter,Marina,34,Shaded Walking,1,0,,4
11863,Tourist,Deira,44,Shaded Walking,2,0,,5
11864,Daily Commuter,Downtown Dubai,43,Shaded Walking,3,1,,3
11865,Leisure Resident,Jumeirah,32,Indoor Shortcut,1,0,,5
11866,Leisure Resident,Downtown Dubai,48,Indoor Shortcut,1,0,,4
11867,Tourist,Jumeirah,44,Indoor Shortcut,2,0,,5
11868,Tourist,Marina,32,Shaded Walking,1,0,,5
11869,Tourist,Downtown Dubai,41,Shaded Walking,2,0,,4
11870,Daily Commuter,DIFC,46,Shaded Walking,2,0,,5
11871,Leisure Resident,Marina,38,Indoor Shortcut,1,0,,5
11872,Tourist,Jumeirah,47,Indoor Shortcut,1,0,,5
11873,Daily Commuter,Marina,45,Metro-Taxi Combo,2,0,,4
11874,Leisure Resident,Downtown Dubai,38,Indoor Shortcut,1,0,,5
11875,Daily Commuter,Deira,48,Metro-Taxi Combo,2,0,45.0,4
11876,Daily Commuter,Deira,43,Shaded Walking,2,0,,5
11877,Daily Commuter,Jumeirah,39,Indoor Shortcut,3,0,,5
11878,Daily Commuter,Jumeirah,33,Shaded Walking,3,0,,4
11879,Tourist,Deira,38,Shaded Walking,2,0,,5
11880,Daily Commuter,Jumeirah,35,Shaded Walking,4,0,45.0,4
11881,Daily Commuter,Marina,37,Shaded Walking,4,0,,4
11882,Leisure Resident,DIFC,40,Indoor Shortcut,1,0,,5
11883,Daily Commuter,DIFC,40,Shaded Walking,3,0,,5
11884,Daily Commuter,Marina,45,Metro-Taxi Combo,1,0,,4
11885,Tourist,DIFC,39,Indoor Shortcut,0,0,,4
11886,Daily Commuter,Downtown Dubai,34,Shaded Walking,3,0,,5
11887,Tourist,Marina,36,Indoor Shortcut,3,0,,5
11888,Tourist,Jumeirah,45,Metro-Taxi Combo,0,0,,3
11889,Daily Commuter,Marina,35,Shaded Walking,0,0,,4
11890,Leisure Resident,Deira,38,Metro-Taxi Combo,4,0,,5
11891,Tourist,Jumeirah,43,Shaded Walking,1,1,,5
11892,Daily Commuter,Deira,33,Metro-Taxi Combo,4,0,75.0,5
11893,Leisure Resident,Jumeirah,42,Shaded Walking,2,0,,4
11894,Tourist,DIFC,45,Indoor Shortcut,2,0,,5
11895,Daily Commuter,Marina,47,Shaded Walking,3,0,45.0,5
11896,Daily Commuter,Downtown Dubai,37,Indoor Shortcut,2,0,,4
11897,Daily Commuter,Jumeirah,35,Shaded Walking,2,0,,5
11898,Tourist,Jumeirah,46,Shaded Walking,0,0,,5
11899,Daily Commuter,Deira,32,Metro-Taxi Combo,3,0,45.0,4
11900,Daily Commuter,DIFC,38,Metro-Taxi Combo,2,0,,5
11901,Daily Commuter,Deira,43,Metro-Taxi Combo,2,0,,5
11902,Tourist,Deira,41,Shaded Walking,1,0,,5
11903,Daily Commuter,DIFC,36,Shaded Walking,1,0,,5
11904,Tourist,Downtown Dubai,43,Shaded Walking,1,0,,4
11905,Daily Commuter,Deira,41,Indoor Shortcut,3,0,,4
11906,Tourist,Deira,37,Indoor Shortcut,1,0,,5
11907,Leisure Resident,Jumeirah,43,Shaded Walking,4,0,,4
11908,Daily Commuter,DIFC,38,Metro-Taxi Combo,2,0,,4
11909,Tourist,Marina,33,Metro-Taxi Combo,1,0,,5
11910,Tourist,Downtown Dubai,41,Metro-Taxi Combo,1,0,75.0,3
11911,Tourist,Downtown Dubai,46,Shaded Walking,3,0,,5
11912,Leisure Resident,DIFC,43,Metro-Taxi Combo,2,0,45.0,4
11913,Leisure Resident,Jumeirah,48,Shaded Walking,0,0,45.0,4
11914,Daily Commuter,Jumeirah,35,Indoor Shortcut,3,0,,5
11915,Daily Commuter,DIFC,38,Metro-Taxi Combo,1,0,,5
11916,Daily Commuter,Jumeirah,40,Indoor Shortcut,0,0,,5
11917,Leisure Resident,Downtown Dubai,38,Metro-Taxi Combo,6,0,,5
11918,Daily Commuter,Downtown Dubai,33,Shaded Walking,1,0,,5
11919,Daily Commuter,Marina,37,Shaded Walking,4,0,45.0,5
11920,Daily Commuter,DIFC,37,Shaded Walking,3,0,,5
11921,Daily Commuter,Deira,44,Shaded Walking,3,0,45.0,5
11922,Tourist,Deira,33,Metro-Taxi Combo,3,0,,4
11923,Daily Commuter,Marina,43,Indoor Shortcut,3,0,75.0,5
11924,Daily Commuter,Marina,46,Shaded Walking,1,0,,4
11925,Daily Commuter,Jumeirah,45,Metro-Taxi Combo,0,0,,5
11926,Tourist,Marina,37,Indoor Shortcut,1,1,,3
11927,Daily Commuter,Marina,36,Shaded Walking,1,0,,5
11928,Daily Commuter,Deira,34,Indoor Shortcut,0,1,,5
11929,Daily Commuter,Jumeirah,34,Shaded Walking,1,0,,-1
11930,Tourist,Marina,41,Indoor Shortcut,3,0,,5
11931,Daily Commuter,Marina,34,Indoor Shortcut,0,0,,5
11932,Daily Commuter,Jumeirah,43,Shaded Walking,0,0,,4
11933,Daily Commuter,DIFC,47,Metro-Taxi Combo,2,0,,-1
11934,Daily Commuter,Jumeirah,48,Indoor Shortcut,1,1,,4
11935,Daily Commuter,Deira,38,Shaded Walking,4,0,,5
11936,Leisure Resident,DIFC,44,Indoor Shortcut,0,0,,4
11937,Tourist,Downtown Dubai,33,Indoor Shortcut,2,1,,5
11938,Leisure Resident,Jumeirah,35,Metro-Taxi Combo,4,0,,5
11939,Daily Commuter,Deira,41,Indoor Shortcut,2,0,,5
11940,Tourist,DIFC,38,Indoor Shortcut,4,0,45.0,5
11941,Tourist,Jumeirah,48,Shaded Walking,1,0,,5
11942,Tourist,Marina,37,Shaded Walking,2,0,,4
11943,Daily Commuter,Jumeirah,36,Metro-Taxi Combo,0,1,,5
11944,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,2,0,45.0,5
11945,Daily Commuter,Jumeirah,40,Indoor Shortcut,2,1,,3
11946,Daily Commuter,DIFC,44,Indoor Shortcut,4,0,,3
11947,Daily Commuter,DIFC,37,Metro-Taxi Combo,1,0,,3
11948,Tourist,Jumeirah,35,Indoor Shortcut,5,0,,5
11949,Tourist,DIFC,34,Shaded Walking,1,0,,3
11950,Daily Commuter,Marina,34,Metro-Taxi Combo,0,0,,4
11951,Tourist,Jumeirah,35,Shaded Walking,3,0,,4
11952,Tourist,Marina,36,Shaded Walking,1,0,,5
11953,Daily Commuter,Marina,39,Metro-Taxi Combo,3,0,,5
11954,Daily Commuter,Deira,47,Shaded Walking,4,0,,5
11955,Leisure Resident,Jumeirah,34,Indoor Shortcut,0,0,,5
11956,Leisure Resident,DIFC,43,Metro-Taxi Combo,1,0,,4
11957,Daily Commuter,Marina,39,Shaded Walking,2,0,,4
11958,Daily Commuter,Deira,44,Indoor Shortcut,1,1,,5
11959,Daily Commuter,Jumeirah,35,Indoor Shortcut,4,0,,4
11960,Daily Commuter,Jumeirah,45,Shaded Walking,1,0,,4
11961,Tourist,Downtown Dubai,45,Indoor Shortcut,4,0,45.0,5
11962,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,0,0,,4
11963,Leisure Resident,Marina,37,Shaded Walking,0,1,45.0,5
11964,Daily Commuter,Downtown Dubai,48,Indoor Shortcut,2,0,75.0,4
11965,Daily Commuter,Marina,35,Indoor Shortcut,4,0,,5
11966,Daily Commuter,DIFC,39,Shaded Walking,4,0,,2
11967,Tourist,Marina,48,Shaded Walking,1,0,45.0,4
11968,Daily Commuter,Downtown Dubai,34,Shaded Walking,3,0,,4
11969,Tourist,DIFC,48,Shaded Walking,1,0,,5
11970,Tourist,Downtown Dubai,40,Metro-Taxi Combo,1,0,,5
11971,Tourist,Marina,33,Shaded Walking,1,1,,4
11972,Leisure Resident,Deira,44,Metro-Taxi Combo,2,0,,5
