User_ID,User_Type,Start_Location,Temperature_C,Route_Preference,Hydration_Stops_Clicked,Premium_Plan_Purchased,Cooling_Kit_Revenue_AED,App_Rating,Total_Revenue_AED,Heat_Severity
11034,Tourist,Deira,38,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11035,Tourist,Downtown Dubai,45,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11036,Daily Commuter,Deira,36,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11037,Tourist,Jumeirah,43,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11038,Daily Commuter,Marina,48,Shaded Walking,4,0,0.0,5,0.0,Extreme (>42°C)
11039,Tourist,DIFC,44,Shaded Walking,3,0,0.0,1,0.0,Extreme (>42°C)
11040,Tourist,Jumeirah,33,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11041,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,5,0,0.0,5,0.0,Extreme (>42°C)
11042,Daily Commuter,DIFC,38,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11043,Tourist,Marina,41,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11044,Daily Commuter,Jumeirah,37,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11045,Leisure Resident,DIFC,34,Indoor Shortcut,1,0,0.0,1,0.0,Moderate Summer (<42°C)
11046,Daily Commuter,Jumeirah,34,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11047,Tourist,Jumeirah,42,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11048,Tourist,Marina,36,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11049,Leisure Resident,Deira,46,Indoor Shortcut,3,1,0.0,5,20.0,Extreme (>42°C)
11050,Tourist,DIFC,47,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11051,Leisure Resident,Marina,40,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11052,Daily Commuter,Jumeirah,35,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11053,Leisure Resident,Marina,46,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11054,Daily Commuter,Deira,43,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11055,Leisure Resident,DIFC,34,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11056,Daily Commuter,Deira,45,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11057,Daily Commuter,Downtown Dubai,48,Indoor Shortcut,2,0,0.0,2,0.0,Extreme (>42°C)
11058,Daily Commuter,DIFC,37,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11059,Daily Commuter,Deira,35,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11060,Daily Commuter,Jumeirah,38,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11061,Leisure Resident,DIFC,48,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
11062,Leisure Resident,DIFC,47,Indoor Shortcut,5,0,0.0,5,0.0,Extreme (>42°C)
11063,Daily Commuter,Marina,46,Metro-Taxi Combo,1,1,0.0,5,20.0,Extreme (>42°C)
11064,Daily Commuter,Jumeirah,39,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11065,Daily Commuter,Downtown Dubai,39,Shaded Walking,5,0,0.0,4,0.0,Moderate Summer (<42°C)
11066,Daily Commuter,Deira,47,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11067,Tourist,Marina,41,Indoor Shortcut,2,1,75.0,4,95.0,Moderate Summer (<42°C)
11068,Tourist,Deira,48,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11069,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11070,Tourist,Downtown Dubai,44,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11071,Tourist,DIFC,38,Indoor Shortcut,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11072,Tourist,Downtown Dubai,41,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11073,Tourist,Deira,33,Shaded Walking,3,1,45.0,4,65.0,Moderate Summer (<42°C)
11074,Tourist,Jumeirah,35,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11075,Leisure Resident,Jumeirah,37,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11076,Daily Commuter,DIFC,37,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11077,Daily Commuter,Deira,48,Metro-Taxi Combo,2,0,0.0,3,0.0,Extreme (>42°C)
11078,Daily Commuter,Deira,45,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11079,Tourist,Downtown Dubai,42,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11080,Leisure Resident,Deira,33,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11081,Daily Commuter,Marina,34,Metro-Taxi Combo,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11082,Tourist,Downtown Dubai,42,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11083,Daily Commuter,Marina,37,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11084,Leisure Resident,DIFC,45,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11085,Leisure Resident,Jumeirah,47,Shaded Walking,4,0,0.0,4,0.0,Extreme (>42°C)
11086,Daily Commuter,DIFC,38,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11087,Daily Commuter,Jumeirah,39,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11088,Tourist,DIFC,47,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11089,Leisure Resident,Deira,38,Indoor Shortcut,6,1,0.0,4,20.0,Moderate Summer (<42°C)
11090,Tourist,Marina,40,Indoor Shortcut,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11091,Leisure Resident,Jumeirah,44,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11092,Daily Commuter,Downtown Dubai,32,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11093,Daily Commuter,Marina,39,Shaded Walking,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11094,Daily Commuter,Downtown Dubai,35,Shaded Walking,0,0,0.0,1,0.0,Moderate Summer (<42°C)
11095,Tourist,Marina,34,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11096,Tourist,Marina,34,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11097,Tourist,DIFC,44,Shaded Walking,4,0,0.0,4,0.0,Extreme (>42°C)
11098,Tourist,Jumeirah,39,Shaded Walking,6,0,0.0,3,0.0,Moderate Summer (<42°C)
11099,Daily Commuter,Jumeirah,38,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11100,Daily Commuter,Marina,32,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11101,Tourist,Deira,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11102,Leisure Resident,Deira,37,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11103,Leisure Resident,Downtown Dubai,38,Metro-Taxi Combo,0,0,0.0,1,0.0,Moderate Summer (<42°C)
11104,Leisure Resident,Downtown Dubai,43,Indoor Shortcut,5,0,0.0,5,0.0,Extreme (>42°C)
11105,Leisure Resident,DIFC,40,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11107,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11108,Daily Commuter,Downtown Dubai,32,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11109,Daily Commuter,Marina,35,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11110,Tourist,DIFC,36,Metro-Taxi Combo,6,0,0.0,4,0.0,Moderate Summer (<42°C)
11111,Leisure Resident,Downtown Dubai,40,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11112,Tourist,DIFC,48,Metro-Taxi Combo,1,1,0.0,5,20.0,Extreme (>42°C)
11114,Daily Commuter,DIFC,47,Indoor Shortcut,4,0,0.0,5,0.0,Extreme (>42°C)
11115,Daily Commuter,Deira,36,Shaded Walking,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11116,Daily Commuter,Deira,47,Indoor Shortcut,4,0,0.0,3,0.0,Extreme (>42°C)
11118,Leisure Resident,Deira,46,Indoor Shortcut,3,1,0.0,5,20.0,Extreme (>42°C)
11119,Tourist,Jumeirah,34,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11120,Tourist,Marina,45,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
11121,Leisure Resident,Deira,47,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
11122,Leisure Resident,Deira,48,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11123,Leisure Resident,DIFC,45,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11124,Leisure Resident,Jumeirah,46,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11125,Daily Commuter,Marina,46,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11126,Daily Commuter,DIFC,37,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11127,Tourist,DIFC,46,Indoor Shortcut,1,0,0.0,3,0.0,Extreme (>42°C)
11128,Daily Commuter,Jumeirah,35,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11129,Daily Commuter,Marina,39,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11130,Tourist,Jumeirah,46,Metro-Taxi Combo,6,0,0.0,5,0.0,Extreme (>42°C)
11131,Daily Commuter,Marina,34,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11132,Daily Commuter,Jumeirah,46,Metro-Taxi Combo,0,0,0.0,2,0.0,Extreme (>42°C)
11133,Tourist,DIFC,44,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11134,Tourist,DIFC,40,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11135,Daily Commuter,Downtown Dubai,33,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11136,Tourist,Deira,39,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11137,Leisure Resident,Jumeirah,48,Indoor Shortcut,2,1,0.0,5,20.0,Extreme (>42°C)
11138,Daily Commuter,Downtown Dubai,44,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
11139,Daily Commuter,Deira,32,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11140,Daily Commuter,Jumeirah,33,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11141,Leisure Resident,Marina,46,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11142,Tourist,Deira,43,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11143,Daily Commuter,DIFC,45,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11144,Daily Commuter,Downtown Dubai,33,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11145,Tourist,Deira,38,Shaded Walking,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11146,Leisure Resident,Deira,37,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11147,Daily Commuter,DIFC,45,Indoor Shortcut,4,0,0.0,5,0.0,Extreme (>42°C)
11148,Daily Commuter,Jumeirah,39,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11149,Leisure Resident,Marina,33,Indoor Shortcut,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11150,Leisure Resident,DIFC,48,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11151,Daily Commuter,Marina,36,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11152,Leisure Resident,Jumeirah,45,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11153,Daily Commuter,Deira,34,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11154,Daily Commuter,Marina,36,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11155,Daily Commuter,Downtown Dubai,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11156,Daily Commuter,Downtown Dubai,48,Indoor Shortcut,1,0,0.0,3,0.0,Extreme (>42°C)
11157,Tourist,DIFC,42,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11158,Leisure Resident,Jumeirah,48,Metro-Taxi Combo,0,0,0.0,3,0.0,Extreme (>42°C)
11159,Leisure Resident,DIFC,47,Metro-Taxi Combo,3,1,0.0,5,20.0,Extreme (>42°C)
11160,Tourist,DIFC,33,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11161,Leisure Resident,DIFC,35,Shaded Walking,1,1,45.0,4,65.0,Moderate Summer (<42°C)
11162,Tourist,Downtown Dubai,38,Metro-Taxi Combo,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11163,Tourist,Downtown Dubai,33,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11164,Daily Commuter,DIFC,37,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11165,Tourist,Downtown Dubai,48,Shaded Walking,1,0,0.0,2,0.0,Extreme (>42°C)
11166,Leisure Resident,Jumeirah,38,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11167,Leisure Resident,DIFC,36,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11168,Daily Commuter,Downtown Dubai,36,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11169,Tourist,Marina,47,Indoor Shortcut,1,1,75.0,4,95.0,Extreme (>42°C)
11170,Tourist,DIFC,40,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11171,Daily Commuter,DIFC,36,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11172,Leisure Resident,Jumeirah,39,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11173,Daily Commuter,Deira,40,Indoor Shortcut,2,1,0.0,1,20.0,Moderate Summer (<42°C)
11174,Tourist,Deira,36,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11175,Daily Commuter,Jumeirah,41,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11176,Daily Commuter,Jumeirah,33,Indoor Shortcut,5,0,0.0,3,0.0,Moderate Summer (<42°C)
11177,Daily Commuter,Jumeirah,40,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11178,Tourist,Deira,42,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11179,Daily Commuter,Jumeirah,35,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11180,Daily Commuter,Downtown Dubai,33,Shaded Walking,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11181,Leisure Resident,DIFC,37,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11182,Tourist,DIFC,45,Indoor Shortcut,2,0,0.0,3,0.0,Extreme (>42°C)
11183,Daily Commuter,Marina,32,Indoor Shortcut,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11184,Leisure Resident,Marina,38,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11185,Tourist,DIFC,32,Metro-Taxi Combo,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11186,Leisure Resident,Downtown Dubai,32,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11187,Daily Commuter,Deira,32,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11188,Tourist,Deira,35,Shaded Walking,3,1,0.0,4,20.0,Moderate Summer (<42°C)
11189,Tourist,Downtown Dubai,35,Indoor Shortcut,3,1,0.0,2,20.0,Moderate Summer (<42°C)
11190,Daily Commuter,Deira,42,Indoor Shortcut,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11191,Tourist,Jumeirah,32,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11192,Daily Commuter,DIFC,41,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11193,Tourist,DIFC,40,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11194,Daily Commuter,Downtown Dubai,35,Shaded Walking,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11195,Tourist,Deira,37,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11196,Leisure Resident,Marina,47,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11197,Leisure Resident,Marina,33,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11198,Leisure Resident,Deira,41,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11199,Daily Commuter,Marina,48,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
11200,Tourist,Downtown Dubai,44,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11201,Daily Commuter,Downtown Dubai,44,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11202,Tourist,Deira,48,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11203,Tourist,Marina,36,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11204,Tourist,Downtown Dubai,42,Indoor Shortcut,3,1,0.0,5,20.0,Moderate Summer (<42°C)
11205,Daily Commuter,Downtown Dubai,38,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11206,Daily Commuter,Jumeirah,41,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11207,Daily Commuter,Jumeirah,48,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11208,Daily Commuter,Downtown Dubai,46,Shaded Walking,2,1,0.0,4,20.0,Extreme (>42°C)
11209,Tourist,Deira,33,Indoor Shortcut,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11210,Leisure Resident,DIFC,35,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11211,Daily Commuter,DIFC,34,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11212,Daily Commuter,Downtown Dubai,38,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11213,Tourist,Downtown Dubai,41,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11214,Daily Commuter,Downtown Dubai,38,Indoor Shortcut,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11215,Daily Commuter,Deira,39,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11216,Tourist,Jumeirah,37,Metro-Taxi Combo,6,0,0.0,5,0.0,Moderate Summer (<42°C)
11217,Tourist,Downtown Dubai,32,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11218,Daily Commuter,Downtown Dubai,35,Indoor Shortcut,3,1,0.0,4,20.0,Moderate Summer (<42°C)
11219,Daily Commuter,Marina,45,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11220,Tourist,Deira,48,Shaded Walking,1,0,0.0,3,0.0,Extreme (>42°C)
11221,Leisure Resident,Downtown Dubai,42,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11222,Tourist,Marina,45,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11223,Daily Commuter,DIFC,40,Metro-Taxi Combo,1,0,0.0,1,0.0,Moderate Summer (<42°C)
11224,Leisure Resident,Downtown Dubai,46,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11225,Daily Commuter,Downtown Dubai,43,Indoor Shortcut,3,1,0.0,4,20.0,Extreme (>42°C)
11226,Daily Commuter,Marina,41,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11227,Daily Commuter,Deira,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11228,Tourist,Downtown Dubai,37,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11229,Leisure Resident,DIFC,39,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11230,Daily Commuter,Downtown Dubai,32,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11231,Leisure Resident,DIFC,48,Metro-Taxi Combo,3,0,0.0,3,0.0,Extreme (>42°C)
11232,Tourist,Jumeirah,48,Shaded Walking,2,0,0.0,2,0.0,Extreme (>42°C)
11233,Tourist,Jumeirah,46,Indoor Shortcut,5,0,0.0,5,0.0,Extreme (>42°C)
11234,Tourist,DIFC,38,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11235,Daily Commuter,Deira,34,Indoor Shortcut,7,0,0.0,5,0.0,Moderate Summer (<42°C)
11236,Daily Commuter,Downtown Dubai,42,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11237,Leisure Resident,Downtown Dubai,40,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11238,Daily Commuter,Jumeirah,41,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11239,Leisure Resident,DIFC,33,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11240,Tourist,Downtown Dubai,32,Metro-Taxi Combo,4,1,0.0,4,20.0,Moderate Summer (<42°C)
11241,Leisure Resident,Downtown Dubai,47,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11242,Daily Commuter,Deira,48,Shaded Walking,0,1,0.0,4,20.0,Extreme (>42°C)
11243,Daily Commuter,Marina,37,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11244,Leisure Resident,Jumeirah,45,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11245,Daily Commuter,Jumeirah,46,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
11246,Daily Commuter,Marina,45,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11247,Tourist,Downtown Dubai,34,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11248,Tourist,Deira,43,Shaded Walking,0,1,0.0,4,20.0,Extreme (>42°C)
11249,Leisure Resident,Deira,33,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11250,Daily Commuter,Jumeirah,34,Shaded Walking,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11251,Daily Commuter,Deira,32,Shaded Walking,2,1,0.0,2,20.0,Moderate Summer (<42°C)
11252,Daily Commuter,Marina,37,Shaded Walking,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11253,Tourist,Downtown Dubai,36,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11254,Tourist,Marina,32,Shaded Walking,0,0,0.0,1,0.0,Moderate Summer (<42°C)
11255,Daily Commuter,DIFC,32,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11256,Daily Commuter,Jumeirah,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11257,Tourist,Deira,43,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11258,Daily Commuter,DIFC,39,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11259,Tourist,Deira,47,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11260,Daily Commuter,Downtown Dubai,32,Shaded Walking,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11261,Tourist,Downtown Dubai,35,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11262,Daily Commuter,Downtown Dubai,41,Shaded Walking,1,1,45.0,5,65.0,Moderate Summer (<42°C)
11263,Tourist,Deira,42,Metro-Taxi Combo,3,1,45.0,4,65.0,Moderate Summer (<42°C)
11264,Daily Commuter,DIFC,48,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11265,Tourist,Downtown Dubai,38,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11266,Tourist,DIFC,43,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11267,Daily Commuter,Deira,38,Shaded Walking,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11268,Daily Commuter,DIFC,43,Shaded Walking,3,0,0.0,4,0.0,Extreme (>42°C)
11269,Daily Commuter,Deira,46,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11270,Tourist,Deira,33,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11271,Daily Commuter,Jumeirah,45,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11272,Leisure Resident,Deira,44,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11274,Tourist,Marina,45,Shaded Walking,5,0,0.0,5,0.0,Extreme (>42°C)
11275,Daily Commuter,Downtown Dubai,45,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11276,Tourist,Jumeirah,47,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
11277,Tourist,Jumeirah,38,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11278,Leisure Resident,Jumeirah,33,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11279,Tourist,Marina,41,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11280,Daily Commuter,Deira,48,Shaded Walking,3,0,0.0,4,0.0,Extreme (>42°C)
11281,Daily Commuter,Downtown Dubai,36,Indoor Shortcut,4,1,0.0,3,20.0,Moderate Summer (<42°C)
11282,Daily Commuter,DIFC,43,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11283,Daily Commuter,Deira,37,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11284,Tourist,Marina,40,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11285,Tourist,Deira,32,Indoor Shortcut,6,0,0.0,5,0.0,Moderate Summer (<42°C)
11286,Daily Commuter,Deira,46,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11287,Tourist,Marina,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11288,Daily Commuter,Jumeirah,37,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11289,Tourist,Jumeirah,44,Shaded Walking,4,1,0.0,5,20.0,Extreme (>42°C)
11290,Tourist,Downtown Dubai,32,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
